sin,salary_group
330 145 749,80k-90k
703 227 652,40k-50k
052 674 439,Over 100k
430 856 112,60k-70k
314 407 180,10k-20k
084 337 252,70k-80k
773 385 026,10k-20k
705 623 445,Under 5k
206 448 359,40k-50k
183 352 814,Over 100k
405 338 856,80k-90k
580 286 615,20k-30k
886 617 208,Under 5k
147 302 269,5k-10k
603 112 582,40k-50k
103 844 619,60k-70k
278 345 301,40k-50k
822 375 507,10k-20k
756 601 472,80k-90k
814 017 380,Under 5k
825 075 617,30k-40k
125 380 386,Under 5k
644 701 757,30k-40k
865 813 026,Under 5k
320 867 856,Under 5k
543 223 051,5k-10k
207 412 560,40k-50k
658 056 411,60k-70k
227 654 134,40k-50k
885 226 605,Under 5k
167 351 824,5k-10k
856 802 566,Over 100k
085 211 662,Over 100k
620 824 169,Over 100k
184 150 662,50k-60k
537 602 245,Over 100k
866 812 209,Under 5k
243 768 058,90k-100k
461 074 676,60k-70k
271 840 332,40k-50k
533 172 854,30k-40k
821 337 706,70k-80k
105 822 837,50k-60k
268 802 550,Over 100k
164 174 534,20k-30k
860 165 588,40k-50k
142 603 778,Over 100k
331 451 484,Under 5k
230 255 341,10k-20k
466 774 114,10k-20k
821 620 531,70k-80k
160 258 612,40k-50k
750 662 512,20k-30k
470 116 880,20k-30k
256 840 372,90k-100k
447 135 674,10k-20k
086 114 568,Under 5k
641 820 477,10k-20k
465 588 606,40k-50k
466 550 886,30k-40k
233 270 149,Over 100k
672 032 745,5k-10k
206 546 541,90k-100k
376 082 251,10k-20k
730 114 469,60k-70k
870 541 737,Over 100k
721 651 800,10k-20k
257 064 477,10k-20k
176 401 321,60k-70k
538 532 011,5k-10k
564 418 036,Under 5k
266 882 554,Over 100k
226 435 071,5k-10k
733 447 254,10k-20k
568 348 114,Over 100k
513 588 624,20k-30k
640 147 757,Over 100k
877 166 405,10k-20k
220 856 132,5k-10k
804 775 617,10k-20k
431 880 376,Under 5k
856 748 066,20k-30k
853 048 510,5k-10k
440 166 585,30k-40k
553 804 410,5k-10k
672 832 805,30k-40k
823 768 254,20k-30k
332 054 188,40k-50k
144 377 207,5k-10k
708 745 617,Over 100k
306 471 525,20k-30k
338 217 284,30k-40k
730 287 117,50k-60k
620 674 176,Under 5k
230 782 161,Over 100k
768 165 508,Over 100k
772 065 447,Under 5k
755 426 020,10k-20k
805 861 457,20k-30k
160 823 522,Over 100k
603 841 149,40k-50k
286 744 065,20k-30k
531 832 046,5k-10k
088 112 537,50k-60k
485 011 340,5k-10k
822 668 109,40k-50k
310 572 540,Under 5k
468 775 614,Over 100k
053 428 439,90k-100k
122 304 561,10k-20k
776 106 858,20k-30k
804 651 750,Under 5k
302 773 148,Over 100k
071 864 466,30k-40k
728 531 674,30k-40k
710 645 839,70k-80k
742 306 558,Over 100k
507 233 252,Over 100k
146 107 461,Under 5k
378 211 684,60k-70k
265 572 644,20k-30k
308 261 759,30k-40k
472 065 382,Over 100k
617 544 507,10k-20k
344 351 085,Over 100k
830 812 319,Over 100k
854 133 501,20k-30k
817 307 325,40k-50k
461 827 644,10k-20k
173 322 884,80k-90k
443 711 700,90k-100k
546 018 326,50k-60k
530 548 262,Over 100k
833 110 471,30k-40k
226 837 144,Over 100k
702 253 147,40k-50k
438 735 011,Over 100k
378 172 035,30k-40k
430 658 252,5k-10k
123 781 684,40k-50k
835 532 714,30k-40k
558 032 686,70k-80k
144 776 234,80k-90k
177 064 466,60k-70k
044 328 359,Under 5k
850 648 239,10k-20k
114 406 671,40k-50k
628 851 065,50k-60k
738 701 168,70k-80k
534 610 282,5k-10k
752 644 039,5k-10k
607 416 526,Under 5k
042 553 461,70k-80k
350 427 431,20k-30k
043 541 739,30k-40k
431 730 746,70k-80k
867 267 106,30k-40k
508 265 766,30k-40k
308 552 710,Under 5k
870 266 186,80k-90k
031 158 348,50k-60k
264 385 089,80k-90k
508 576 238,Over 100k
768 703 258,Over 100k
822 330 759,Under 5k
355 064 288,Over 100k
321 720 732,5k-10k
507 624 120,40k-50k
457 187 300,Under 5k
502 864 358,5k-10k
668 522 709,40k-50k
528 106 735,90k-100k
703 522 839,5k-10k
374 311 041,60k-70k
022 837 140,30k-40k
458 851 060,80k-90k
741 701 338,5k-10k
441 677 234,70k-80k
108 622 580,30k-40k
778 346 056,30k-40k
467 061 172,30k-40k
418 506 739,Over 100k
731 431 029,20k-30k
866 228 075,5k-10k
822 673 075,Over 100k
655 046 241,Under 5k
514 466 101,Under 5k
681 226 809,20k-30k
058 862 269,Under 5k
568 372 254,Over 100k
516 674 454,10k-20k
615 804 457,80k-90k
768 205 619,5k-10k
477 685 200,Over 100k
817 203 375,10k-20k
240 265 561,5k-10k
483 165 072,30k-40k
558 661 724,80k-90k
182 346 874,80k-90k
806 837 225,Under 5k
486 614 506,30k-40k
627 501 372,60k-70k
615 882 164,50k-60k
170 443 386,10k-20k
226 014 389,5k-10k
382 254 605,20k-30k
774 460 265,70k-80k
485 406 110,Over 100k
561 160 888,20k-30k
473 881 050,Over 100k
741 602 270,5k-10k
325 103 182,90k-100k
732 532 809,20k-30k
247 256 050,60k-70k
260 847 835,20k-30k
584 033 112,Over 100k
728 066 275,40k-50k
721 053 866,20k-30k
502 672 835,10k-20k
870 832 136,Under 5k
173 380 726,Over 100k
604 725 747,10k-20k
660 552 712,30k-40k
442 307 351,Over 100k
678 640 111,90k-100k
403 467 285,5k-10k
761 053 412,10k-20k
765 443 254,40k-50k
770 441 335,10k-20k
743 022 170,5k-10k
335 275 806,60k-70k
711 453 407,10k-20k
328 827 654,20k-30k
116 802 349,30k-40k
532 204 187,Over 100k
460 764 251,5k-10k
754 726 040,Under 5k
771 046 810,40k-50k
072 648 850,5k-10k
407 725 860,Over 100k
431 706 282,10k-20k
466 880 275,Over 100k
831 231 584,Under 5k
723 781 100,Over 100k
270 612 740,Under 5k
408 866 275,70k-80k
764 104 170,5k-10k
417 337 102,90k-100k
882 052 350,10k-20k
733 714 224,10k-20k
706 456 126,5k-10k
453 428 039,Under 5k
861 347 714,80k-90k
486 427 107,20k-30k
385 461 124,Under 5k
418 503 777,Over 100k
722 413 507,30k-40k
603 182 189,5k-10k
038 216 511,80k-90k
261 452 031,20k-30k
504 318 312,80k-90k
410 456 685,10k-20k
580 145 860,10k-20k
502 472 657,40k-50k
873 172 134,10k-20k
726 627 052,90k-100k
714 033 875,5k-10k
721 760 817,20k-30k
302 573 878,Under 5k
522 576 644,40k-50k
610 577 447,60k-70k
856 670 476,10k-20k
752 744 607,30k-40k
830 712 766,10k-20k
721 387 314,Over 100k
850 327 768,5k-10k
233 455 401,Under 5k
864 765 706,40k-50k
815 812 334,40k-50k
826 018 566,Over 100k
850 231 689,40k-50k
277 033 825,40k-50k
208 335 729,70k-80k
718 560 329,Over 100k
722 083 169,40k-50k
730 117 447,10k-20k
453 081 531,30k-40k
130 182 561,60k-70k
855 038 436,Over 100k
177 062 866,Over 100k
288 540 560,Under 5k
714 760 147,40k-50k
821 350 287,Under 5k
765 280 656,5k-10k
205 572 332,5k-10k
852 038 538,70k-80k
188 702 336,10k-20k
144 076 239,Under 5k
416 035 749,20k-30k
310 773 825,30k-40k
145 308 326,20k-30k
614 534 071,30k-40k
406 716 241,10k-20k
502 566 441,40k-50k
058 156 738,Under 5k
231 054 461,Under 5k
641 102 561,40k-50k
077 612 612,Over 100k
233 277 805,30k-40k
073 864 456,Over 100k
508 661 121,50k-60k
611 834 474,Under 5k
702 582 370,70k-80k
173 170 648,40k-50k
332 205 889,20k-30k
081 782 237,40k-50k
778 610 238,Over 100k
435 075 247,60k-70k
250 287 380,50k-60k
704 114 677,30k-40k
072 468 457,Over 100k
681 281 309,30k-40k
108 722 331,60k-70k
688 116 078,80k-90k
762 407 625,Under 5k
510 266 752,60k-70k
266 810 449,Over 100k
305 528 820,30k-40k
706 534 229,60k-70k
664 880 515,10k-20k
866 277 205,30k-40k
456 670 819,10k-20k
604 416 776,Over 100k
038 138 178,80k-90k
330 452 756,10k-20k
221 037 641,Over 100k
027 654 656,60k-70k
568 823 058,5k-10k
682 534 524,70k-80k
318 508 678,20k-30k
178 608 220,70k-80k
255 204 661,30k-40k
643 028 475,20k-30k
386 551 402,10k-20k
730 725 348,40k-50k
431 407 386,5k-10k
760 253 252,60k-70k
081 681 629,30k-40k
065 325 482,30k-40k
356 451 021,5k-10k
528 561 764,40k-50k
567 543 202,Under 5k
740 546 536,Under 5k
143 301 778,Over 100k
738 645 506,Under 5k
067 741 140,30k-40k
306 455 411,5k-10k
520 411 380,70k-80k
086 445 566,80k-90k
603 827 122,20k-30k
318 375 078,90k-100k
341 152 080,40k-50k
861 847 200,Under 5k
261 274 674,10k-20k
122 806 839,60k-70k
503 461 485,50k-60k
317 082 170,Over 100k
135 446 086,70k-80k
172 344 087,Under 5k
604 681 189,Over 100k
435 410 386,Under 5k
184 724 664,Under 5k
114 077 647,50k-60k
620 188 375,Under 5k
703 182 550,Under 5k
610 682 171,90k-100k
086 716 818,20k-30k
850 348 269,30k-40k
340 162 189,80k-90k
662 807 445,10k-20k
381 043 249,10k-20k
817 607 138,20k-30k
880 311 527,Over 100k
341 168 029,40k-50k
810 776 138,20k-30k
802 645 770,40k-50k
832 672 075,Over 100k
128 823 309,Under 5k
022 683 759,10k-20k
721 351 344,Under 5k
125 603 746,10k-20k
256 744 061,10k-20k
456 038 546,80k-90k
804 765 386,70k-80k
857 706 436,70k-80k
268 203 585,10k-20k
054 158 662,20k-30k
568 108 435,50k-60k
541 223 384,Over 100k
117 743 864,Over 100k
103 152 732,30k-40k
206 586 521,5k-10k
105 288 237,70k-80k
811 370 568,30k-40k
550 148 340,60k-70k
088 725 338,70k-80k
873 271 035,Over 100k
811 347 087,30k-40k
220 816 540,70k-80k
726 531 072,50k-60k
746 730 415,50k-60k
756 234 514,50k-60k
662 782 184,Over 100k
445 506 280,60k-70k
083 287 136,Under 5k
146 208 277,5k-10k
106 831 548,20k-30k
032 412 777,80k-90k
231 830 878,20k-30k
660 227 851,30k-40k
732 582 507,10k-20k
558 673 406,90k-100k
613 582 089,Over 100k
114 850 837,Over 100k
580 264 265,Under 5k
821 130 671,50k-60k
684 104 565,10k-20k
611 834 409,50k-60k
134 726 041,20k-30k
345 223 754,40k-50k
238 648 554,20k-30k
543 210 231,30k-40k
330 447 186,10k-20k
618 576 078,60k-70k
284 664 554,20k-30k
473 820 132,Under 5k
768 722 050,40k-50k
472 465 301,5k-10k
522 533 702,80k-90k
445 160 385,90k-100k
223 574 609,10k-20k
265 068 825,60k-70k
233 405 489,50k-60k
255 866 048,30k-40k
241 773 464,60k-70k
458 370 566,Under 5k
477 331 102,20k-30k
661 841 049,60k-70k
417 433 505,Over 100k
716 682 554,30k-40k
753 443 514,20k-30k
652 237 041,Over 100k
134 881 077,Under 5k
615 538 022,Over 100k
752 746 032,5k-10k
758 766 026,Over 100k
803 552 710,20k-30k
881 720 668,5k-10k
568 028 138,80k-90k
822 768 107,5k-10k
880 667 415,Over 100k
345 501 738,5k-10k
043 745 231,10k-20k
516 406 758,60k-70k
318 307 121,Over 100k
077 416 410,80k-90k
554 071 860,30k-40k
265 883 025,40k-50k
413 354 101,Over 100k
265 418 624,30k-40k
604 554 261,Over 100k
461 154 684,50k-60k
605 814 326,30k-40k
823 765 086,30k-40k
452 764 764,50k-60k
853 371 029,30k-40k
026 428 375,70k-80k
806 846 259,Over 100k
067 255 240,5k-10k
607 152 865,20k-30k
223 885 534,80k-90k
473 028 140,60k-70k
816 235 584,40k-50k
068 543 271,40k-50k
732 017 868,Over 100k
261 043 871,10k-20k
076 531 821,20k-30k
146 228 309,50k-60k
558 820 668,70k-80k
322 714 601,20k-30k
860 223 759,5k-10k
033 572 876,50k-60k
376 475 224,90k-100k
772 544 334,60k-70k
442 660 585,20k-30k
467 103 859,Over 100k
301 843 272,10k-20k
832 537 484,60k-70k
311 704 480,50k-60k
518 570 437,Over 100k
315 403 121,50k-60k
623 117 884,Over 100k
166 281 774,5k-10k
283 017 440,90k-100k
886 622 109,5k-10k
055 622 732,Under 5k
503 118 622,40k-50k
746 706 225,10k-20k
722 665 809,50k-60k
416 618 809,50k-60k
734 455 264,Under 5k
531 476 018,Under 5k
874 570 260,Under 5k
145 801 460,40k-50k
203 452 651,Over 100k
672 845 864,5k-10k
378 108 658,30k-40k
534 106 752,Over 100k
338 850 225,Over 100k
662 554 708,50k-60k
867 723 058,30k-40k
283 714 608,20k-30k
374 561 801,20k-30k
826 570 517,Under 5k
621 730 746,50k-60k
027 466 119,Under 5k
061 843 272,Over 100k
173 801 648,60k-70k
145 846 234,80k-90k
801 658 410,Under 5k
802 732 131,20k-30k
174 680 736,20k-30k
833 017 288,70k-80k
560 224 685,60k-70k
268 705 738,40k-50k
522 334 085,50k-60k
607 145 372,10k-20k
862 352 754,80k-90k
447 607 136,5k-10k
541 108 320,20k-30k
705 416 220,Under 5k
728 537 200,5k-10k
822 066 171,Under 5k
653 407 411,60k-70k
647 526 508,30k-40k
526 576 012,70k-80k
023 711 880,80k-90k
066 558 248,50k-60k
755 433 406,30k-40k
246 655 484,50k-60k
556 230 746,30k-40k
021 387 287,80k-90k
528 066 715,Over 100k
274 864 305,30k-40k
301 158 622,Over 100k
581 603 412,Under 5k
033 582 586,10k-20k
164 374 209,Over 100k
016 286 759,Under 5k
852 837 038,Over 100k
123 701 641,30k-40k
276 445 301,20k-30k
278 203 351,Over 100k
115 270 332,10k-20k
622 077 857,Under 5k
226 854 164,Over 100k
042 265 587,5k-10k
833 277 205,Over 100k
658 102 777,10k-20k
483 561 049,Under 5k
611 708 868,50k-60k
802 668 459,20k-30k
374 105 641,20k-30k
625 675 244,10k-20k
450 776 240,10k-20k
608 671 459,80k-90k
118 768 324,80k-90k
664 504 719,90k-100k
064 811 532,20k-30k
860 867 415,60k-70k
623 087 756,70k-80k
768 265 274,10k-20k
104 687 686,5k-10k
167 140 532,50k-60k
588 103 465,50k-60k
734 035 819,Under 5k
176 230 282,90k-100k
314 014 531,Over 100k
583 304 126,5k-10k
503 522 740,10k-20k
220 775 647,80k-90k
830 847 265,10k-20k
667 205 876,80k-90k
116 250 861,Under 5k
835 608 415,10k-20k
415 806 645,Over 100k
816 076 178,Over 100k
711 450 627,Under 5k
346 550 411,Over 100k
740 653 415,5k-10k
126 880 566,5k-10k
731 287 306,30k-40k
627 734 015,5k-10k
560 411 621,50k-60k
376 428 124,30k-40k
138 827 464,20k-30k
850 762 386,10k-20k
488 725 060,5k-10k
188 660 518,Under 5k
507 234 235,90k-100k
226 655 801,30k-40k
406 116 871,Under 5k
276 470 358,40k-50k
034 156 182,40k-50k
058 668 229,60k-70k
486 026 875,Under 5k
562 548 834,Over 100k
411 437 601,90k-100k
205 473 168,30k-40k
765 560 222,Under 5k
540 533 221,20k-30k
052 854 338,5k-10k
518 832 605,30k-40k
523 410 231,Under 5k
864 073 176,90k-100k
710 413 527,80k-90k
386 701 122,Over 100k
177 306 826,10k-20k
410 653 851,20k-30k
677 204 356,5k-10k
807 745 666,Over 100k
760 217 232,Over 100k
533 402 756,90k-100k
306 228 149,Under 5k
407 426 550,10k-20k
254 470 560,30k-40k
658 622 089,20k-30k
038 235 776,Over 100k
706 586 526,80k-90k
168 748 614,30k-40k
764 380 176,50k-60k
355 271 834,Over 100k
281 306 878,Over 100k
741 251 664,60k-70k
045 822 665,Over 100k
274 086 735,5k-10k
556 882 264,30k-40k
884 655 010,20k-30k
725 301 345,40k-50k
522 864 057,10k-20k
568 810 238,5k-10k
117 266 874,Under 5k
203 762 141,80k-90k
831 651 708,5k-10k
025 176 132,5k-10k
180 762 817,50k-60k
647 702 166,10k-20k
134 134 089,40k-50k
457 104 339,70k-80k
378 843 254,Over 100k
032 477 457,10k-20k
233 748 144,Under 5k
657 622 544,70k-80k
655 801 462,50k-60k
315 344 101,60k-70k
180 627 440,70k-80k
104 471 560,30k-40k
458 853 017,Over 100k
685 526 048,60k-70k
137 681 078,10k-20k
653 802 272,70k-80k
814 853 354,Over 100k
345 203 111,10k-20k
045 625 720,80k-90k
837 140 375,Over 100k
326 014 776,Over 100k
376 825 402,Under 5k
165 883 224,80k-90k
346 775 414,50k-60k
138 741 087,5k-10k
881 206 239,80k-90k
627 506 272,5k-10k
588 026 625,Under 5k
660 554 221,60k-70k
082 466 459,60k-70k
250 453 487,60k-70k
614 506 772,60k-70k
017 356 445,5k-10k
614 504 389,70k-80k
756 024 527,Over 100k
265 412 031,20k-30k
143 370 526,20k-30k
027 451 657,90k-100k
178 162 764,10k-20k
446 706 251,5k-10k
220 476 139,40k-50k
883 540 270,10k-20k
770 583 466,Under 5k
166 208 876,Over 100k
226 587 384,50k-60k
430 431 759,30k-40k
354 704 231,10k-20k
258 766 021,30k-40k
127 066 249,Over 100k
438 028 557,5k-10k
804 618 239,30k-40k
081 627 648,40k-50k
258 346 774,5k-10k
140 661 778,Under 5k
778 032 110,5k-10k
103 443 271,60k-70k
337 250 146,10k-20k
670 534 718,Under 5k
022 316 772,5k-10k
254 883 077,10k-20k
603 847 252,10k-20k
285 580 437,Under 5k
465 520 641,10k-20k
127 061 869,80k-90k
538 208 265,50k-60k
674 624 101,5k-10k
511 680 720,Under 5k
461 860 819,Under 5k
806 722 765,Under 5k
725 380 166,20k-30k
221 773 302,80k-90k
564 475 010,Under 5k
703 182 675,Over 100k
307 782 235,50k-60k
260 277 132,60k-70k
356 802 876,30k-40k
883 022 535,Under 5k
480 133 552,30k-40k
032 837 858,Under 5k
327 114 039,Under 5k
321 401 531,40k-50k
611 072 562,40k-50k
066 275 272,Over 100k
473 570 612,60k-70k
583 220 140,60k-70k
608 538 419,5k-10k
488 327 164,Under 5k
581 134 400,Under 5k
388 025 678,Under 5k
721 087 617,20k-30k
280 733 825,Under 5k
168 371 508,Over 100k
835 045 287,40k-50k
458 601 689,60k-70k
065 843 856,Under 5k
458 038 510,10k-20k
817 507 338,Under 5k
533 475 018,5k-10k
718 533 474,50k-60k
508 135 688,90k-100k
254 408 560,60k-70k
402 613 871,70k-80k
410 386 759,Over 100k
621 174 077,Over 100k
518 340 385,Over 100k
867 261 109,20k-30k
028 623 759,30k-40k
472 583 087,5k-10k
774 603 146,Under 5k
350 182 531,Under 5k
445 330 285,90k-100k
308 265 776,Over 100k
177 102 340,Under 5k
641 650 718,30k-40k
610 475 477,30k-40k
862 207 750,Over 100k
415 886 134,40k-50k
330 428 459,10k-20k
413 054 180,40k-50k
711 662 809,10k-20k
620 817 866,20k-30k
602 812 349,90k-100k
732 740 352,30k-40k
240 312 777,5k-10k
481 726 602,Under 5k
035 644 715,Over 100k
607 712 866,5k-10k
023 887 615,5k-10k
286 430 178,Over 100k
061 187 480,40k-50k
682 286 109,40k-50k
680 625 472,40k-50k
340 813 518,60k-70k
103 824 470,10k-20k
023 813 249,70k-80k
264 508 672,50k-60k
854 327 384,80k-90k
208 643 551,10k-20k
225 564 707,5k-10k
623 880 515,70k-80k
264 307 745,Under 5k
113 273 809,Over 100k
870 218 336,Over 100k
374 524 684,30k-40k
683 401 525,40k-50k
064 773 245,20k-30k
260 344 171,30k-40k
250 886 538,Under 5k
613 018 522,90k-100k
357 702 810,Over 100k
857 607 238,70k-80k
104 387 386,40k-50k
186 024 469,80k-90k
277 204 160,Over 100k
315 802 132,5k-10k
685 412 314,10k-20k
064 418 239,20k-30k
645 532 706,40k-50k
058 628 520,5k-10k
207 554 338,40k-50k
127 724 060,Under 5k
221 764 087,Under 5k
508 628 658,5k-10k
203 714 480,10k-20k
247 053 325,90k-100k
056 137 821,5k-10k
742 017 320,Under 5k
806 146 775,40k-50k
881 026 678,Under 5k
623 780 251,10k-20k
682 412 507,50k-60k
207 287 335,Over 100k
137 054 326,20k-30k
755 664 208,10k-20k
581 644 010,40k-50k
315 573 022,Over 100k
617 746 854,10k-20k
208 772 137,50k-60k
302 744 735,50k-60k
382 760 445,10k-20k
288 317 407,Over 100k
065 341 141,20k-30k
178 148 664,Over 100k
206 438 475,30k-40k
435 431 085,Under 5k
386 780 118,30k-40k
814 803 557,40k-50k
581 344 066,Under 5k
118 352 087,Under 5k
462 788 134,Over 100k
584 620 850,Under 5k
418 673 109,50k-60k
660 745 712,90k-100k
118 238 500,20k-30k
760 114 678,40k-50k
723 165 049,Under 5k
257 786 434,60k-70k
286 017 827,40k-50k
755 144 300,30k-40k
418 355 061,40k-50k
485 113 807,Over 100k
201 783 727,50k-60k
701 387 227,70k-80k
435 810 312,Over 100k
388 743 254,Under 5k
517 403 325,5k-10k
086 531 522,50k-60k
355 074 238,20k-30k
322 314 709,40k-50k
354 058 836,Over 100k
146 648 019,Over 100k
305 162 752,50k-60k
107 152 647,70k-80k
511 844 300,30k-40k
140 861 527,5k-10k
205 566 821,40k-50k
350 372 876,Under 5k
016 416 521,90k-100k
180 227 340,40k-50k
127 723 807,Under 5k
807 266 119,Over 100k
032 647 182,40k-50k
702 783 457,20k-30k
026 587 386,20k-30k
568 075 220,30k-40k
314 067 745,Over 100k
602 682 759,Under 5k
673 011 888,30k-40k
718 552 037,Under 5k
378 810 618,10k-20k
034 711 861,Over 100k
358 772 036,20k-30k
520 668 112,20k-30k
327 420 550,Under 5k
802 375 378,30k-40k
254 467 707,40k-50k
883 201 550,70k-80k
820 531 580,Over 100k
628 820 177,60k-70k
774 023 857,70k-80k
715 264 354,50k-60k
401 854 310,Over 100k
074 886 110,60k-70k
162 088 470,50k-60k
728 330 556,60k-70k
402 587 331,20k-30k
853 051 621,5k-10k
047 522 370,Over 100k
332 402 551,10k-20k
310 314 588,50k-60k
261 074 538,30k-40k
207 647 645,40k-50k
108 773 227,20k-30k
431 137 041,50k-60k
813 213 709,60k-70k
314 570 839,30k-40k
726 651 854,60k-70k
134 620 772,10k-20k
547 301 168,10k-20k
861 041 739,40k-50k
673 275 814,50k-60k
483 110 839,5k-10k
077 643 146,30k-40k
237 552 344,10k-20k
043 275 619,70k-80k
164 107 732,40k-50k
082 316 829,Over 100k
028 776 615,30k-40k
456 074 376,30k-40k
231 048 547,Over 100k
280 764 465,50k-60k
644 851 065,50k-60k
072 446 131,Under 5k
022 455 331,60k-70k
482 705 332,80k-90k
415 860 857,Under 5k
873 540 736,50k-60k
307 781 450,Under 5k
867 341 554,Under 5k
143 702 686,60k-70k
566 845 814,5k-10k
670 135 888,30k-40k
517 285 607,80k-90k
314 774 605,70k-80k
