Police_SIN,Event_Code
530 471 325,1663
510 213 382,1664
322 803 875,1665
613 587 708,1666
405 473 356,1667
533 425 484,1668
720 316 249,1669
355 861 402,1670
376 210 282,1671
854 726 700,1672
537 206 245,1673
023 158 835,1674
123 088 619,1675
702 234 659,1676
703 544 270,1677
455 881 334,1678
701 726 838,1679
247 052 137,1680
456 834 506,1681
856 238 019,1682
025 611 732,1683
620 714 261,1684
268 543 584,1685
052 854 437,1686
720 423 177,1687
550 176 440,1688
865 345 086,1689
205 544 760,1690
074 476 250,1691
342 702 651,1692
850 668 419,1693
543 143 705,1694
726 725 344,1695
165 261 744,1696
453 370 249,1697
754 651 602,1698
306 782 111,1699
065 865 446,1700
064 418 270,1701
431 156 702,1702
130 652 746,1703
511 204 661,1704
514 068 352,1705
308 358 456,1706
471 034 611,1707
183 401 470,1708
114 766 041,1709
758 226 039,1710
703 325 449,1711
674 880 315,1712
615 406 725,1713
182 744 334,1714
754 624 609,1715
084 524 370,1716
506 582 287,1717
026 776 252,1718
283 417 400,1719
013 865 472,1720
147 206 270,1721
745 012 260,1722
705 413 227,1723
346 541 709,1724
104 177 837,1725
720 316 249,1726
507 681 625,1727
057 431 520,1728
183 167 444,1729
521 170 837,1730
025 431 651,1731
168 370 419,1732
183 167 444,1733
061 328 829,1734
264 583 584,1735
803 772 250,1736
146 830 229,1737
488 650 110,1738
620 714 261,1739
453 768 046,1740
127 664 514,1741
517 530 432,1742
318 310 471,1743
553 382 284,1744
301 764 718,1745
013 865 472,1746
655 224 301,1747
831 276 019,1748
701 624 439,1749
204 576 839,1750
347 012 239,1751
833 711 088,1752
764 581 039,1753
356 827 444,1754
485 523 062,1755
764 581 039,1756
065 468 415,1757
302 745 831,1758
665 880 415,1759
107 347 866,1760
814 066 585,1761
042 233 551,1762
337 705 446,1763
160 743 886,1764
756 744 314,1765
456 450 717,1766
165 402 231,1767
713 712 834,1768
883 251 100,1769
688 530 229,1770
586 620 148,1771
341 261 089,1772
831 276 019,1773
018 255 737,1774
508 213 287,1775
332 205 871,1776
321 173 544,1777
102 677 648,1778
227 710 340,1779
127 726 602,1780
052 437 738,1781
552 334 484,1782
357 452 200,1783
304 477 136,1784
713 712 834,1785
344 523 501,1786
722 056 835,1787
140 227 380,1788
650 258 346,1789
018 255 737,1790
608 627 121,1791
485 166 805,1792
540 623 121,1793
028 776 656,1794
530 471 325,1795
718 732 654,1796
304 714 611,1797
227 335 502,1798
347 012 239,1799
876 116 484,1800
805 813 326,1801
413 774 100,1802
771 034 220,1803
820 825 669,1804
725 106 850,1805
670 682 111,1806
405 385 766,1807
774 306 146,1808
567 145 602,1809
204 576 839,1810
860 158 138,1811
605 688 118,1812
883 201 659,1813
611 830 548,1814
107 146 649,1815
508 213 287,1816
173 472 606,1817
325 568 814,1818
745 260 257,1819
305 574 626,1820
685 186 405,1821
562 573 808,1822
453 768 046,1823
120 183 777,1824
835 506 411,1825
347 701 450,1826
301 771 838,1827
223 388 059,1828
708 532 676,1829
766 581 524,1830
061 328 829,1831
188 031 538,1832
620 554 287,1833
526 820 162,1834
355 861 402,1835
720 324 375,1836
816 830 129,1837
104 177 837,1838
246 556 088,1839
826 605 776,1840
325 805 810,1841
815 866 405,1842
332 840 552,1843
502 476 625,1844
442 813 564,1845
735 035 826,1846
685 044 356,1847
014 583 371,1848
511 082 737,1849
332 744 085,1850
543 143 705,1851
742 317 407,1852
816 218 374,1853
073 574 410,1854
688 045 376,1855
401 664 271,1856
810 746 750,1857
728 166 174,1858
534 071 345,1859
581 102 837,1860
722 554 037,1861
620 554 287,1862
160 743 886,1863
874 316 086,1864
122 056 831,1865
170 341 341,1866
866 071 129,1867
052 882 537,1868
554 026 732,1869
337 705 222,1870
856 238 019,1871
810 768 168,1872
320 325 871,1873
523 420 180,1874
317 317 444,1875
627 185 309,1876
672 670 445,1877
270 574 437,1878
386 105 472,1879
325 061 141,1880
243 862 505,1881
288 507 668,1882
673 180 485,1883
504 176 140,1884
347 701 450,1885
280 546 649,1886
052 882 537,1887
523 420 180,1888
652 740 887,1889
754 781 300,1890
655 182 061,1891
533 220 885,1892
320 325 871,1893
315 508 820,1894
607 687 258,1895
405 834 250,1896
110 674 629,1897
122 056 831,1898
207 237 645,1899
501 348 817,1900
835 506 411,1901
261 250 732,1902
225 330 885,1903
334 805 272,1904
246 556 088,1905
486 617 814,1906
661 450 726,1907
771 461 027,1908
722 056 835,1909
260 552 682,1910
620 526 871,1911
046 275 277,1912
688 726 405,1913
886 740 166,1914
532 580 727,1915
708 532 676,1916
602 812 877,1917
542 265 301,1918
741 256 614,1919
374 381 705,1920
644 855 314,1921
543 143 705,1922
320 853 245,1923
065 411 720,1924
752 447 300,1925
382 744 134,1926
208 762 765,1927
408 167 385,1928
284 785 060,1929
304 467 715,1930
183 401 470,1931
486 085 376,1932
485 523 062,1933
243 503 588,1934
608 775 268,1935
506 425 388,1936
052 437 738,1937
437 051 352,1938
106 647 712,1939
521 473 017,1940
084 651 140,1941
827 166 505,1942
344 523 501,1943
243 312 709,1944
243 862 505,1945
122 056 831,1946
178 220 760,1947
471 034 611,1948
083 711 440,1949
537 426 108,1950
315 385 708,1951
260 358 858,1952
710 645 540,1953
408 376 275,1954
386 207 815,1955
880 135 439,1956
623 105 541,1957
644 855 314,1958
562 582 031,1959
377 082 235,1960
642 772 057,1961
233 772 052,1962
188 031 538,1963
357 044 619,1964
023 158 835,1965
483 501 672,1966
764 581 039,1967
317 317 444,1968
764 581 039,1969
513 348 805,1970
765 011 648,1971
761 320 878,1972
537 206 245,1973
541 802 617,1974
673 214 714,1975
146 106 588,1976
642 208 557,1977
670 274 257,1978
815 806 625,1979
240 546 671,1980
244 608 139,1981
554 068 247,1982
084 781 335,1983
108 728 338,1984
165 180 738,1985
850 668 419,1986
120 671 839,1987
305 844 250,1988
113 807 820,1989
127 053 817,1990
758 226 039,1991
622 886 505,1992
862 548 039,1993
568 118 400,1994
014 583 371,1995
582 334 025,1996
258 802 339,1997
430 856 252,1998
344 503 586,1999
460 564 586,2000
135 428 068,2001
067 143 545,2002
135 176 808,2003
058 322 587,2004
835 506 411,2005
883 013 419,2006
620 881 169,2007
310 854 658,2008
084 781 335,2009
850 668 419,2010
778 160 457,2011
188 307 466,2012
374 820 835,2013
135 426 401,2014
127 726 602,2015
285 085 627,2016
058 253 717,2017
405 173 345,2018
332 744 085,2019
823 807 656,2020
660 271 545,2021
718 732 654,2022
032 718 868,2023
815 806 625,2024
073 843 245,2025
064 355 886,2026
540 623 121,2027
115 640 880,2028
754 704 260,2029
710 645 540,2030
488 167 354,2031
405 173 345,2032
106 647 712,2033
228 076 550,2034
628 507 386,2035
771 461 027,2036
107 146 649,2037
485 166 805,2038
823 703 715,2039
315 385 708,2040
332 744 085,2041
810 213 587,2042
347 761 124,2043
885 546 010,2044
284 785 060,2045
276 608 445,2046
880 135 439,2047
682 416 029,2048
378 843 056,2049
581 306 248,2050
617 456 058,2051
552 332 801,2052
756 744 314,2053
442 813 564,2054
765 011 648,2055
376 102 745,2056
581 102 837,2057
128 027 687,2058
462 455 601,2059
644 108 177,2060
582 334 025,2061
703 145 870,2062
413 774 100,2063
306 155 748,2064
332 548 502,2065
356 827 444,2066
483 501 672,2067
054 337 712,2068
221 460 587,2069
511 082 737,2070
831 276 019,2071
620 586 289,2072
620 586 289,2073
221 460 587,2074
688 045 376,2075
685 186 405,2076
833 711 088,2077
165 824 624,2078
537 426 108,2079
720 527 647,2080
107 146 649,2081
805 813 326,2082
544 103 385,2083
332 018 829,2084
442 813 564,2085
883 251 100,2086
052 688 520,2087
720 316 249,2088
547 301 168,2089
745 520 460,2090
882 730 120,2091
043 228 535,2092
327 114 534,2093
725 581 060,2094
176 270 817,2095
125 134 734,2096
178 620 720,2097
358 348 019,2098
408 376 275,2099
256 680 729,2100
826 028 375,2101
386 110 829,2102
765 011 648,2103
665 880 415,2104
174 460 717,2105
033 817 412,2106
705 413 227,2107
320 417 611,2108
880 135 439,2109
276 546 801,2110
774 306 146,2111
341 261 089,2112
718 732 654,2113
876 116 484,2114
223 388 059,2115
483 501 672,2116
586 620 148,2117
306 224 551,2118
183 441 039,2119
617 610 878,2120
534 071 345,2121
386 207 815,2122
223 388 059,2123
453 370 249,2124
865 561 708,2125
088 253 265,2126
742 266 109,2127
201 266 749,2128
408 167 385,2129
766 025 548,2130
504 825 860,2131
683 114 078,2132
753 724 608,2133
105 148 340,2134
402 613 889,2135
038 748 166,2136
261 287 080,2137
228 076 550,2138
405 834 250,2139
530 471 325,2140
103 452 280,2141
165 420 738,2142
766 025 548,2143
315 508 820,2144
744 617 036,2145
416 455 301,2146
485 523 062,2147
852 347 061,2148
162 280 689,2149
861 058 436,2150
130 844 517,2151
084 461 177,2152
605 281 161,2153
820 133 775,2154
405 571 332,2155
228 076 550,2156
671 844 066,2157
604 156 141,2158
076 231 885,2159
401 866 512,2160
726 185 077,2161
745 012 260,2162
803 772 250,2163
756 744 314,2164
344 503 586,2165
823 860 119,2166
284 066 172,2167
506 582 287,2168
771 461 027,2169
076 576 248,2170
816 047 757,2171
677 526 808,2172
052 437 738,2173
052 437 738,2174
068 748 136,2175
238 817 324,2176
652 740 887,2177
052 652 641,2178
180 653 248,2179
240 672 535,2180
268 203 189,2181
083 711 440,2182
642 845 069,2183
208 762 765,2184
826 605 776,2185
165 372 814,2186
228 076 550,2187
386 582 209,2188
160 743 886,2189
580 185 320,2190
764 581 039,2191
382 712 602,2192
825 106 750,2193
120 183 777,2194
756 041 349,2195
110 733 482,2196
640 235 511,2197
702 234 659,2198
537 426 108,2199
647 112 309,2200
417 086 535,2201
823 725 080,2202
826 028 375,2203
506 844 265,2204
023 154 750,2205
018 277 665,2206
816 677 454,2207
107 782 260,2208
147 206 270,2209
865 561 708,2210
332 018 829,2211
257 037 648,2212
103 452 280,2213
205 544 760,2214
726 185 077,2215
523 311 744,2216
537 206 245,2217
160 422 770,2218
605 228 857,2219
714 660 859,2220
765 011 648,2221
538 228 057,2222
711 082 669,2223
372 805 440,2224
534 071 345,2225
813 345 501,2226
865 561 708,2227
460 351 182,2228
725 581 060,2229
064 355 886,2230
520 861 147,2231
354 058 810,2232
204 576 839,2233
356 228 874,2234
665 880 415,2235
432 458 354,2236
856 238 019,2237
352 770 440,2238
860 155 480,2239
584 310 346,2240
721 086 619,2241
560 322 745,2242
765 011 648,2243
081 781 437,2244
288 507 668,2245
613 587 708,2246
182 082 560,2247
013 865 472,2248
104 177 837,2249
068 748 136,2250
402 613 889,2251
273 385 724,2252
567 320 858,2253
547 065 268,2254
682 416 029,2255
677 031 445,2256
328 507 611,2257
735 225 344,2258
084 355 262,2259
057 431 520,2260
352 847 644,2261
465 461 101,2262
325 805 810,2263
684 405 269,2264
703 145 870,2265
177 104 460,2266
613 018 472,2267
406 586 776,2268
310 372 552,2269
665 570 248,2270
823 801 550,2271
456 834 506,2272
416 554 384,2273
074 476 250,2274
885 305 318,2275
052 882 537,2276
682 547 864,2277
077 544 260,2278
078 531 720,2279
110 674 629,2280
778 160 457,2281
022 687 131,2282
608 775 268,2283
430 856 252,2284
165 372 814,2285
316 554 401,2286
884 603 515,2287
554 320 861,2288
058 253 717,2289
704 331 552,2290
243 743 101,2291
140 172 669,2292
613 448 075,2293
277 043 162,2294
716 214 077,2295
110 674 629,2296
701 624 439,2297
874 170 335,2298
127 726 602,2299
554 026 732,2300
860 155 480,2301
817 067 168,2302
768 713 208,2303
315 844 100,2304
438 650 715,2305
102 748 837,2306
058 322 587,2307
058 253 717,2308
514 675 040,2309
378 841 050,2310
467 720 835,2311
386 110 829,2312
665 570 248,2313
728 166 174,2314
823 173 554,2315
430 856 252,2316
880 317 268,2317
534 680 186,2318
706 544 566,2319
462 473 109,2320
166 701 441,2321
768 567 208,2322
768 713 208,2323
562 573 808,2324
430 527 747,2325
416 554 384,2326
644 051 765,2327
771 034 220,2328
170 134 621,2329
416 455 301,2330
504 175 332,2331
802 253 351,2332
183 441 039,2333
547 065 268,2334
042 258 137,2335
553 172 032,2336
471 803 346,2337
054 337 712,2338
377 312 814,2339
044 331 759,2340
821 728 334,2341
088 711 460,2342
511 288 607,2343
207 237 140,2344
374 820 835,2345
354 423 709,2346
026 776 252,2347
086 781 457,2348
144 853 264,2349
035 425 768,2350
056 158 348,2351
645 231 085,2352
546 628 108,2353
817 067 168,2354
078 623 725,2355
671 844 066,2356
442 855 334,2357
247 052 137,2358
258 046 531,2359
466 570 272,2360
342 702 651,2361
377 082 235,2362
623 105 541,2363
228 537 734,2364
332 217 884,2365
742 317 407,2366
184 760 247,2367
460 351 182,2368
243 743 101,2369
874 571 664,2370
160 743 886,2371
406 411 587,2372
723 410 676,2373
557 432 200,2374
226 604 189,2375
827 166 505,2376
882 217 607,2377
135 176 808,2378
270 316 888,2379
820 318 376,2380
455 881 334,2381
683 114 078,2382
768 713 208,2383
754 681 674,2384
482 430 675,2385
483 465 076,2386
260 358 858,2387
033 782 111,2388
605 281 161,2389
711 350 447,2390
108 728 338,2391
128 027 687,2392
067 143 545,2393
401 674 536,2394
541 660 288,2395
223 388 059,2396
708 532 676,2397
267 264 554,2398
140 172 669,2399
621 450 717,2400
714 467 305,2401
768 713 208,2402
671 420 388,2403
221 788 037,2404
671 844 066,2405
227 710 340,2406
231 840 562,2407
271 670 432,2408
084 781 335,2409
607 687 258,2410
086 226 875,2411
257 037 648,2412
670 188 465,2413
044 331 759,2414
876 211 061,2415
456 788 306,2416
547 260 117,2417
372 388 124,2418
037 451 457,2419
710 645 540,2420
865 561 708,2421
725 301 352,2422
134 470 566,2423
558 622 080,2424
174 460 717,2425
620 476 119,2426
270 316 888,2427
514 068 352,2428
386 110 829,2429
621 450 717,2430
338 150 725,2431
144 853 264,2432
022 687 131,2433
688 045 376,2434
644 108 177,2435
714 660 859,2436
315 068 858,2437
813 345 501,2438
431 156 702,2439
725 106 850,2440
655 844 017,2441
115 640 880,2442
341 170 520,2443
083 561 472,2444
137 627 444,2445
144 307 717,2446
543 143 705,2447
327 764 205,2448
805 673 225,2449
821 138 674,2450
208 762 765,2451
347 761 124,2452
581 443 306,2453
823 860 119,2454
127 307 817,2455
084 566 249,2456
271 670 432,2457
381 152 602,2458
406 556 712,2459
288 506 470,2460
821 138 674,2461
670 188 465,2462
553 382 284,2463
704 331 552,2464
853 740 736,2465
203 447 131,2466
105 148 340,2467
356 204 776,2468
068 741 131,2469
615 804 325,2470
021 687 231,2471
605 688 118,2472
227 413 309,2473
584 583 066,2474
301 771 838,2475
177 104 460,2476
270 316 888,2477
180 653 248,2478
678 130 725,2479
203 348 859,2480
688 530 229,2481
684 405 269,2482
114 887 664,2483
046 275 277,2484
881 130 439,2485
884 603 515,2486
406 556 712,2487
670 274 257,2488
115 372 302,2489
507 681 138,2490
827 166 505,2491
462 075 870,2492
883 251 100,2493
328 507 611,2494
860 158 138,2495
130 652 746,2496
253 082 580,2497
482 533 874,2498
128 771 664,2499
564 160 182,2500
537 106 825,2501
584 310 312,2502
377 082 235,2503
257 037 648,2504
184 760 247,2505
106 647 712,2506
071 681 621,2507
114 887 664,2508
332 840 552,2509
504 825 860,2510
058 322 587,2511
821 138 674,2512
771 461 027,2513
531 841 047,2514
815 235 080,2515
337 705 222,2516
437 681 174,2517
654 881 309,2518
164 401 739,2519
765 261 102,2520
453 768 046,2521
837 730 118,2522
562 582 031,2523
473 310 282,2524
356 180 521,2525
441 703 386,2526
511 204 661,2527
306 155 748,2528
401 854 336,2529
405 173 345,2530
182 082 560,2531
722 056 835,2532
468 067 111,2533
871 170 338,2534
378 502 611,2535
734 110 869,2536
256 680 729,2537
147 731 624,2538
768 713 208,2539
873 375 406,2540
704 461 375,2541
286 280 177,2542
023 461 759,2543
802 255 687,2544
871 230 736,2545
678 130 725,2546
110 687 720,2547
253 377 444,2548
607 687 258,2549
081 781 437,2550
771 034 220,2551
108 728 338,2552
772 603 445,2553
547 605 626,2554
865 322 754,2555
820 133 775,2556
340 568 526,2557
706 641 859,2558
077 544 260,2559
318 553 088,2560
