SIN,Salary_group
768 165 508,50k-60k
772 065 447,Under 5k
755 426 020,Under 5k
805 861 457,Over 100k
160 823 522,80k-90k
603 841 149,40k-50k
286 744 065,Over 100k
531 832 046,60k-70k
088 112 537,10k-20k
485 011 340,70k-80k
822 668 109,10k-20k
310 572 540,Under 5k
468 775 614,40k-50k
053 428 439,Over 100k
122 304 561,80k-90k
776 106 858,20k-30k
804 651 750,Under 5k
302 773 148,5k-10k
071 864 466,40k-50k
728 531 674,60k-70k
710 645 839,40k-50k
742 306 558,10k-20k
507 233 252,80k-90k
146 107 461,Under 5k
378 211 684,30k-40k
265 572 644,Under 5k
308 261 759,30k-40k
472 065 382,Under 5k
617 544 507,Under 5k
344 351 085,5k-10k
830 812 319,40k-50k
854 133 501,60k-70k
817 307 325,40k-50k
461 827 644,Under 5k
173 322 884,5k-10k
443 711 700,Over 100k
546 018 326,Over 100k
530 548 262,Over 100k
833 110 471,50k-60k
226 837 144,Over 100k
702 253 147,Under 5k
438 735 011,90k-100k
378 172 035,60k-70k
430 658 252,40k-50k
123 781 684,30k-40k
835 532 714,70k-80k
558 032 686,50k-60k
144 776 234,Over 100k
177 064 466,20k-30k
044 328 359,40k-50k
850 648 239,Over 100k
114 406 671,Under 5k
628 851 065,10k-20k
738 701 168,10k-20k
534 610 282,70k-80k
752 644 039,40k-50k
607 416 526,20k-30k
042 553 461,20k-30k
350 427 431,90k-100k
043 541 739,10k-20k
431 730 746,Under 5k
867 267 106,10k-20k
508 265 766,40k-50k
308 552 710,30k-40k
870 266 186,Over 100k
031 158 348,5k-10k
264 385 089,90k-100k
508 576 238,10k-20k
768 703 258,60k-70k
822 330 759,Over 100k
355 064 288,10k-20k
507 624 120,Over 100k
457 187 300,10k-20k
502 864 358,10k-20k
668 522 709,5k-10k
528 106 735,30k-40k
703 522 839,40k-50k
374 311 041,80k-90k
022 837 140,Under 5k
458 851 060,70k-80k
741 701 338,20k-30k
441 677 234,40k-50k
108 622 580,20k-30k
778 346 056,80k-90k
467 061 172,20k-30k
418 506 739,Under 5k
731 431 029,Under 5k
866 228 075,20k-30k
822 673 075,30k-40k
655 046 241,70k-80k
514 466 101,Over 100k
681 226 809,Over 100k
058 862 269,20k-30k
568 372 254,5k-10k
516 674 454,10k-20k
615 804 457,40k-50k
768 205 619,Over 100k
477 685 200,Under 5k
817 203 375,10k-20k
240 265 561,Over 100k
483 165 072,Over 100k
558 661 724,20k-30k
182 346 874,40k-50k
486 614 506,40k-50k
627 501 372,20k-30k
615 882 164,5k-10k
170 443 386,50k-60k
226 014 389,5k-10k
382 254 605,40k-50k
774 460 265,Under 5k
485 406 110,Over 100k
561 160 888,90k-100k
473 881 050,10k-20k
741 602 270,20k-30k
325 103 182,Under 5k
732 532 809,Over 100k
247 256 050,30k-40k
260 847 835,30k-40k
584 033 112,70k-80k
728 066 275,Over 100k
721 053 866,Over 100k
502 672 835,Under 5k
870 832 136,60k-70k
173 380 726,20k-30k
604 725 747,30k-40k
660 552 712,Over 100k
442 307 351,10k-20k
678 640 111,Over 100k
403 467 285,Over 100k
761 053 412,20k-30k
765 443 254,40k-50k
770 441 335,10k-20k
743 022 170,80k-90k
335 275 806,90k-100k
711 453 407,50k-60k
328 827 654,Over 100k
116 802 349,30k-40k
532 204 187,Over 100k
460 764 251,40k-50k
754 726 040,Over 100k
771 046 810,30k-40k
072 648 850,5k-10k
407 725 860,40k-50k
431 706 282,30k-40k
466 880 275,70k-80k
831 231 584,80k-90k
723 781 100,60k-70k
270 612 740,Under 5k
408 866 275,10k-20k
764 104 170,40k-50k
417 337 102,50k-60k
882 052 350,70k-80k
733 714 224,5k-10k
706 456 126,5k-10k
453 428 039,Under 5k
861 347 714,70k-80k
486 427 107,20k-30k
385 461 124,30k-40k
418 503 777,70k-80k
722 413 507,30k-40k
603 182 189,30k-40k
038 216 511,Under 5k
261 452 031,80k-90k
504 318 312,50k-60k
410 456 685,80k-90k
580 145 860,Over 100k
502 472 657,Over 100k
873 172 134,Under 5k
370 271 645,Over 100k
726 627 052,5k-10k
714 033 875,40k-50k
721 760 817,Under 5k
302 573 878,5k-10k
522 576 644,40k-50k
610 577 447,90k-100k
856 670 476,5k-10k
752 744 607,60k-70k
830 712 766,30k-40k
721 387 314,80k-90k
850 327 768,5k-10k
233 455 401,70k-80k
864 765 706,30k-40k
815 812 334,30k-40k
826 018 566,30k-40k
850 231 689,Over 100k
277 033 825,20k-30k
208 335 729,5k-10k
718 560 329,Over 100k
722 083 169,Under 5k
730 117 447,Under 5k
453 081 531,20k-30k
130 182 561,Under 5k
855 038 436,Over 100k
177 062 866,10k-20k
288 540 560,80k-90k
714 760 147,5k-10k
821 350 287,Over 100k
765 280 656,10k-20k
205 572 332,5k-10k
852 038 538,30k-40k
188 702 336,80k-90k
144 076 239,80k-90k
416 035 749,Under 5k
310 773 825,30k-40k
145 308 326,60k-70k
614 534 071,50k-60k
406 716 241,10k-20k
502 566 441,5k-10k
058 156 738,20k-30k
231 054 461,70k-80k
641 102 561,Over 100k
077 612 612,20k-30k
233 277 805,Over 100k
073 864 456,5k-10k
508 661 121,90k-100k
611 834 474,20k-30k
702 582 370,60k-70k
173 170 648,20k-30k
332 205 889,Over 100k
081 782 237,40k-50k
778 610 238,20k-30k
435 075 247,10k-20k
250 287 380,Under 5k
704 114 677,Over 100k
072 468 457,10k-20k
681 281 309,30k-40k
108 722 331,Over 100k
688 116 078,90k-100k
762 407 625,5k-10k
510 266 752,10k-20k
266 810 449,40k-50k
305 528 820,10k-20k
641 852 066,5k-10k
706 534 229,60k-70k
664 880 515,10k-20k
866 277 205,20k-30k
456 670 819,30k-40k
604 416 776,Over 100k
038 138 178,5k-10k
330 452 756,Under 5k
221 037 641,40k-50k
027 654 656,5k-10k
568 823 058,Over 100k
682 534 524,10k-20k
318 508 678,Over 100k
178 608 220,Under 5k
255 204 661,Over 100k
643 028 475,Under 5k
386 551 402,70k-80k
730 725 348,5k-10k
431 407 386,90k-100k
760 253 252,10k-20k
081 681 629,10k-20k
065 325 482,5k-10k
356 451 021,Under 5k
528 561 764,80k-90k
567 543 202,20k-30k
740 546 536,Under 5k
143 301 778,Over 100k
738 645 506,30k-40k
067 741 140,5k-10k
306 455 411,80k-90k
520 411 380,20k-30k
086 445 566,80k-90k
603 827 122,10k-20k
318 375 078,10k-20k
341 152 080,40k-50k
861 847 200,10k-20k
122 806 839,60k-70k
503 461 485,70k-80k
317 082 170,20k-30k
135 446 086,40k-50k
172 344 087,Under 5k
604 681 189,60k-70k
435 410 386,60k-70k
184 724 664,20k-30k
114 077 647,50k-60k
620 188 375,40k-50k
703 182 550,5k-10k
610 682 171,90k-100k
086 716 818,60k-70k
850 348 269,40k-50k
340 162 189,90k-100k
662 807 445,Under 5k
381 043 249,10k-20k
817 607 138,Over 100k
880 311 527,Under 5k
341 168 029,5k-10k
810 776 138,5k-10k
802 645 770,60k-70k
832 672 075,20k-30k
128 823 309,Over 100k
022 683 759,Over 100k
721 351 344,10k-20k
125 603 746,5k-10k
256 744 061,10k-20k
456 038 546,40k-50k
804 765 386,Under 5k
857 706 436,Over 100k
268 203 585,80k-90k
054 158 662,50k-60k
568 108 435,30k-40k
541 223 384,20k-30k
117 743 864,40k-50k
103 152 732,80k-90k
206 586 521,Over 100k
105 288 237,40k-50k
811 370 568,10k-20k
550 148 340,70k-80k
088 725 338,50k-60k
873 271 035,Under 5k
811 347 087,5k-10k
220 816 540,10k-20k
726 531 072,80k-90k
746 730 415,50k-60k
756 234 514,60k-70k
662 782 184,70k-80k
445 506 280,10k-20k
083 287 136,60k-70k
146 208 277,40k-50k
106 831 548,Over 100k
032 412 777,40k-50k
231 830 878,90k-100k
660 227 851,20k-30k
732 582 507,30k-40k
558 673 406,20k-30k
613 582 089,60k-70k
114 850 837,20k-30k
580 264 265,5k-10k
821 130 671,Under 5k
684 104 565,10k-20k
611 834 409,Over 100k
134 726 041,80k-90k
345 223 754,Under 5k
238 648 554,Under 5k
543 210 231,40k-50k
330 447 186,Under 5k
618 576 078,40k-50k
284 664 554,Over 100k
542 645 031,50k-60k
473 820 132,90k-100k
768 722 050,90k-100k
472 465 301,40k-50k
522 533 702,Over 100k
445 160 385,30k-40k
223 574 609,Over 100k
265 068 825,Over 100k
233 405 489,30k-40k
255 866 048,40k-50k
241 773 464,40k-50k
458 370 566,90k-100k
477 331 102,30k-40k
661 841 049,30k-40k
417 433 505,Over 100k
716 682 554,30k-40k
753 443 514,Over 100k
652 237 041,10k-20k
134 881 077,50k-60k
615 538 022,60k-70k
752 746 032,50k-60k
758 766 026,10k-20k
803 552 710,30k-40k
881 720 668,40k-50k
568 028 138,Under 5k
822 768 107,60k-70k
880 667 415,30k-40k
345 501 738,50k-60k
043 745 231,20k-30k
516 406 758,60k-70k
318 307 121,20k-30k
077 416 410,40k-50k
554 071 860,Under 5k
265 883 025,10k-20k
413 354 101,50k-60k
265 418 624,5k-10k
604 554 261,40k-50k
461 154 684,30k-40k
605 814 326,Under 5k
823 765 086,Over 100k
452 764 764,Under 5k
853 371 029,50k-60k
026 428 375,60k-70k
806 846 259,40k-50k
067 255 240,60k-70k
607 152 865,20k-30k
223 885 534,60k-70k
473 028 140,30k-40k
816 235 584,30k-40k
068 543 271,80k-90k
732 017 868,10k-20k
261 043 871,30k-40k
076 531 821,50k-60k
146 228 309,5k-10k
558 820 668,80k-90k
322 714 601,Under 5k
860 223 759,Over 100k
033 572 876,10k-20k
376 475 224,10k-20k
772 544 334,Under 5k
442 660 585,5k-10k
467 103 859,20k-30k
301 843 272,60k-70k
832 537 484,80k-90k
311 704 480,Under 5k
518 570 437,Under 5k
315 403 121,Under 5k
623 117 884,20k-30k
166 281 774,Over 100k
283 017 440,Over 100k
886 622 109,30k-40k
055 622 732,Under 5k
754 456 234,20k-30k
503 118 622,Over 100k
746 706 225,70k-80k
722 665 809,60k-70k
416 618 809,Under 5k
734 455 264,Under 5k
531 476 018,90k-100k
874 570 260,40k-50k
145 801 460,Over 100k
203 452 651,40k-50k
672 845 864,30k-40k
378 108 658,40k-50k
534 106 752,5k-10k
338 850 225,Over 100k
662 554 708,80k-90k
867 723 058,40k-50k
283 714 608,Over 100k
374 561 801,40k-50k
826 570 517,10k-20k
621 730 746,60k-70k
027 466 119,Under 5k
061 843 272,50k-60k
173 801 648,5k-10k
145 846 234,10k-20k
801 658 410,50k-60k
802 732 131,Over 100k
174 680 736,90k-100k
833 017 288,Over 100k
560 224 685,Over 100k
268 705 738,Under 5k
522 334 085,40k-50k
607 145 372,5k-10k
862 352 754,80k-90k
447 607 136,90k-100k
541 108 320,10k-20k
705 416 220,60k-70k
728 537 200,50k-60k
822 066 171,30k-40k
653 407 411,60k-70k
647 526 508,Under 5k
526 576 012,20k-30k
023 711 880,60k-70k
066 558 248,Over 100k
755 433 406,30k-40k
246 655 484,20k-30k
556 230 746,Over 100k
021 387 287,Under 5k
528 066 715,Over 100k
274 864 305,5k-10k
301 158 622,Over 100k
581 603 412,20k-30k
033 582 586,5k-10k
164 374 209,80k-90k
016 286 759,5k-10k
852 837 038,Over 100k
123 701 641,5k-10k
276 445 301,10k-20k
278 203 351,60k-70k
115 270 332,Over 100k
622 077 857,80k-90k
226 854 164,30k-40k
042 265 587,40k-50k
833 277 205,Over 100k
658 102 777,30k-40k
483 561 049,Over 100k
611 708 868,50k-60k
802 668 459,30k-40k
374 105 641,30k-40k
625 675 244,50k-60k
450 776 240,30k-40k
608 671 459,70k-80k
118 768 324,Over 100k
664 504 719,5k-10k
064 811 532,20k-30k
860 867 415,80k-90k
623 087 756,60k-70k
768 265 274,40k-50k
104 687 686,40k-50k
167 140 532,Over 100k
588 103 465,10k-20k
734 035 819,20k-30k
176 230 282,50k-60k
314 014 531,70k-80k
583 304 126,20k-30k
503 522 740,5k-10k
220 775 647,50k-60k
830 847 265,90k-100k
667 205 876,60k-70k
116 250 861,20k-30k
835 608 415,Over 100k
415 806 645,10k-20k
816 076 178,60k-70k
711 450 627,50k-60k
346 550 411,Over 100k
740 653 415,50k-60k
126 880 566,Over 100k
731 287 306,5k-10k
627 734 015,90k-100k
560 411 621,5k-10k
376 428 124,Under 5k
850 762 386,40k-50k
488 725 060,10k-20k
188 660 518,50k-60k
507 234 235,50k-60k
226 655 801,Under 5k
406 116 871,Under 5k
276 470 358,Under 5k
034 156 182,40k-50k
058 668 229,Over 100k
486 026 875,5k-10k
562 548 834,30k-40k
411 437 601,Over 100k
205 473 168,Over 100k
765 560 222,50k-60k
540 533 221,30k-40k
052 854 338,20k-30k
518 832 605,20k-30k
523 410 231,Under 5k
864 073 176,50k-60k
710 413 527,Under 5k
386 701 122,Over 100k
177 306 826,60k-70k
410 653 851,80k-90k
677 204 356,Under 5k
807 745 666,20k-30k
760 217 232,20k-30k
533 402 756,70k-80k
306 228 149,60k-70k
407 426 550,40k-50k
254 470 560,50k-60k
658 622 089,10k-20k
038 235 776,80k-90k
706 586 526,5k-10k
168 748 614,20k-30k
764 380 176,Under 5k
355 271 834,5k-10k
281 306 878,Under 5k
741 251 664,60k-70k
045 822 665,30k-40k
274 086 735,70k-80k
556 882 264,80k-90k
884 655 010,50k-60k
725 301 345,30k-40k
522 864 057,50k-60k
568 810 238,30k-40k
117 266 874,80k-90k
203 762 141,Over 100k
831 651 708,30k-40k
025 176 132,Over 100k
180 762 817,Under 5k
647 702 166,10k-20k
134 134 089,Over 100k
457 104 339,Under 5k
378 843 254,Over 100k
032 477 457,30k-40k
233 748 144,20k-30k
657 622 544,Over 100k
655 801 462,10k-20k
315 344 101,Under 5k
180 627 440,Over 100k
104 471 560,5k-10k
458 853 017,Over 100k
685 526 048,10k-20k
137 681 078,Under 5k
011 438 629,50k-60k
653 802 272,20k-30k
814 853 354,20k-30k
345 203 111,10k-20k
045 625 720,10k-20k
837 140 375,80k-90k
326 014 776,80k-90k
376 825 402,90k-100k
165 883 224,20k-30k
346 775 414,60k-70k
138 741 087,70k-80k
881 206 239,10k-20k
627 506 272,5k-10k
588 026 625,50k-60k
660 554 221,50k-60k
082 466 459,Under 5k
250 453 487,90k-100k
614 506 772,Over 100k
017 356 445,5k-10k
614 504 389,10k-20k
756 024 527,80k-90k
265 412 031,10k-20k
143 370 526,80k-90k
027 451 657,Under 5k
178 162 764,10k-20k
446 706 251,Over 100k
220 476 139,Over 100k
883 540 270,Under 5k
770 583 466,Over 100k
166 208 876,5k-10k
226 587 384,5k-10k
430 431 759,30k-40k
354 704 231,5k-10k
258 766 021,50k-60k
127 066 249,30k-40k
438 028 557,20k-30k
804 618 239,10k-20k
081 627 648,5k-10k
258 346 774,Under 5k
140 661 778,90k-100k
778 032 110,30k-40k
103 443 271,Under 5k
337 250 146,40k-50k
670 534 718,40k-50k
022 316 772,60k-70k
254 883 077,Under 5k
603 847 252,Over 100k
285 580 437,90k-100k
465 520 641,30k-40k
127 061 869,Under 5k
538 208 265,20k-30k
674 624 101,5k-10k
511 680 720,30k-40k
461 860 819,Under 5k
806 722 765,90k-100k
725 380 166,80k-90k
221 773 302,Over 100k
564 475 010,10k-20k
703 182 675,20k-30k
307 782 235,5k-10k
260 277 132,Over 100k
356 802 876,Over 100k
883 022 535,90k-100k
480 133 552,Under 5k
032 837 858,10k-20k
327 114 039,30k-40k
321 401 531,20k-30k
611 072 562,Over 100k
066 275 272,80k-90k
473 570 612,30k-40k
583 220 140,50k-60k
608 538 419,Over 100k
488 327 164,Over 100k
581 134 400,60k-70k
388 025 678,Over 100k
721 087 617,5k-10k
280 733 825,30k-40k
168 371 508,20k-30k
835 045 287,40k-50k
458 601 689,10k-20k
065 843 856,5k-10k
458 038 510,Under 5k
817 507 338,80k-90k
533 475 018,5k-10k
718 533 474,5k-10k
508 135 688,50k-60k
254 408 560,10k-20k
402 613 871,40k-50k
410 386 759,70k-80k
621 174 077,Over 100k
518 340 385,10k-20k
867 261 109,Under 5k
028 623 759,70k-80k
472 583 087,50k-60k
774 603 146,60k-70k
350 182 531,70k-80k
445 330 285,30k-40k
308 265 776,Over 100k
177 102 340,60k-70k
641 650 718,10k-20k
862 207 750,70k-80k
415 886 134,Over 100k
330 428 459,10k-20k
413 054 180,80k-90k
711 662 809,Over 100k
620 817 866,Over 100k
602 812 349,Under 5k
732 740 352,80k-90k
240 312 777,50k-60k
481 726 602,5k-10k
035 644 715,80k-90k
607 712 866,5k-10k
023 887 615,Under 5k
286 430 178,60k-70k
061 187 480,60k-70k
682 286 109,60k-70k
680 625 472,60k-70k
340 813 518,5k-10k
103 824 470,70k-80k
023 813 249,Over 100k
264 508 672,20k-30k
854 327 384,20k-30k
208 643 551,90k-100k
225 564 707,10k-20k
623 880 515,5k-10k
264 307 745,40k-50k
113 273 809,10k-20k
870 218 336,Under 5k
374 524 684,Over 100k
683 401 525,50k-60k
064 773 245,30k-40k
260 344 171,10k-20k
250 886 538,30k-40k
613 018 522,Over 100k
357 702 810,5k-10k
857 607 238,30k-40k
104 387 386,40k-50k
186 024 469,5k-10k
277 204 160,Under 5k
315 802 132,5k-10k
685 412 314,60k-70k
064 418 239,10k-20k
645 532 706,Under 5k
058 628 520,5k-10k
325 314 011,10k-20k
207 554 338,10k-20k
127 724 060,Under 5k
221 764 087,10k-20k
508 628 658,80k-90k
203 714 480,50k-60k
247 053 325,5k-10k
056 137 821,Under 5k
742 017 320,Under 5k
806 146 775,Under 5k
881 026 678,20k-30k
623 780 251,80k-90k
682 412 507,Under 5k
207 287 335,Over 100k
137 054 326,50k-60k
755 664 208,60k-70k
581 644 010,30k-40k
315 573 022,Under 5k
617 746 854,30k-40k
208 772 137,Under 5k
302 744 735,Under 5k
382 760 445,40k-50k
288 317 407,40k-50k
065 341 141,Over 100k
178 148 664,60k-70k
206 438 475,60k-70k
435 431 085,5k-10k
386 780 118,Under 5k
814 803 557,Under 5k
581 344 066,Under 5k
118 352 087,20k-30k
462 788 134,Under 5k
584 620 850,Over 100k
418 673 109,40k-50k
660 745 712,60k-70k
118 238 500,Under 5k
760 114 678,10k-20k
723 165 049,Under 5k
257 786 434,5k-10k
286 017 827,50k-60k
755 144 300,90k-100k
418 355 061,60k-70k
485 113 807,70k-80k
201 783 727,Over 100k
701 387 227,Over 100k
435 810 312,Over 100k
388 743 254,20k-30k
517 403 325,30k-40k
086 531 522,5k-10k
355 074 238,Under 5k
322 314 709,Under 5k
354 058 836,90k-100k
146 648 019,Over 100k
305 162 752,Under 5k
107 152 647,30k-40k
511 844 300,30k-40k
140 861 527,Over 100k
205 566 821,40k-50k
350 372 876,10k-20k
016 416 521,40k-50k
180 227 340,10k-20k
127 723 807,20k-30k
807 266 119,90k-100k
032 647 182,30k-40k
702 783 457,5k-10k
026 587 386,Under 5k
568 075 220,Over 100k
314 067 745,5k-10k
602 682 759,5k-10k
673 011 888,Over 100k
718 552 037,40k-50k
378 810 618,40k-50k
034 711 861,40k-50k
358 772 036,60k-70k
520 668 112,10k-20k
327 420 550,70k-80k
802 375 378,50k-60k
254 467 707,80k-90k
883 201 550,10k-20k
820 531 580,5k-10k
628 820 177,70k-80k
774 023 857,Under 5k
715 264 354,Over 100k
401 854 310,Over 100k
074 886 110,30k-40k
162 088 470,40k-50k
728 330 556,20k-30k
402 587 331,30k-40k
853 051 621,Under 5k
047 522 370,90k-100k
332 402 551,Over 100k
310 314 588,70k-80k
261 074 538,40k-50k
207 647 645,80k-90k
108 773 227,Over 100k
431 137 041,5k-10k
813 213 709,10k-20k
314 570 839,20k-30k
726 651 854,40k-50k
134 620 772,5k-10k
861 041 739,Under 5k
673 275 814,Over 100k
483 110 839,Over 100k
077 643 146,30k-40k
237 552 344,30k-40k
043 275 619,Over 100k
164 107 732,Over 100k
082 316 829,20k-30k
028 776 615,90k-100k
456 074 376,50k-60k
231 048 547,Over 100k
280 764 465,5k-10k
644 851 065,30k-40k
072 446 131,70k-80k
022 455 331,Over 100k
482 705 332,60k-70k
415 860 857,30k-40k
873 540 736,Over 100k
307 781 450,90k-100k
867 341 554,Over 100k
143 702 686,80k-90k
566 845 814,Over 100k
670 135 888,20k-30k
517 285 607,Over 100k
314 774 605,10k-20k
317 285 534,Under 5k
645 625 021,80k-90k
816 277 354,30k-40k
816 748 354,30k-40k
823 817 614,50k-60k
014 573 372,Under 5k
088 612 510,Under 5k
547 312 306,30k-40k
756 132 544,60k-70k
660 824 558,30k-40k
582 083 457,20k-30k
476 534 086,Over 100k
554 064 311,Over 100k
201 354 487,Under 5k
762 255 644,5k-10k
450 883 376,Over 100k
854 776 010,5k-10k
281 067 348,Under 5k
856 230 271,Over 100k
621 824 309,30k-40k
660 587 486,80k-90k
257 233 049,Under 5k
322 355 884,Under 5k
583 423 454,80k-90k
241 802 677,50k-60k
331 827 402,40k-50k
413 780 685,Over 100k
667 220 859,Under 5k
566 470 126,5k-10k
826 177 305,Over 100k
328 865 514,5k-10k
310 254 685,Under 5k
457 731 834,Over 100k
467 307 245,50k-60k
768 140 550,20k-30k
315 374 108,40k-50k
778 531 400,30k-40k
823 350 756,70k-80k
406 658 815,40k-50k
547 622 035,20k-30k
128 660 271,Over 100k
376 880 415,40k-50k
280 213 547,Over 100k
315 540 740,70k-80k
467 351 052,90k-100k
345 218 606,20k-30k
513 860 148,10k-20k
625 628 052,Over 100k
482 035 870,60k-70k
167 162 809,5k-10k
583 310 412,Over 100k
735 031 122,Over 100k
681 627 022,10k-20k
243 268 505,Over 100k
813 860 558,30k-40k
462 805 532,Under 5k
852 760 768,40k-50k
658 231 089,30k-40k
462 574 039,Over 100k
523 068 146,10k-20k
764 324 505,Over 100k
466 475 506,90k-100k
877 132 100,Under 5k
246 048 557,40k-50k
820 527 737,Over 100k
817 235 609,30k-40k
483 703 815,50k-60k
508 218 336,20k-30k
137 746 244,Over 100k
437 504 319,Over 100k
561 861 444,10k-20k
431 724 384,20k-30k
044 671 139,Under 5k
815 570 338,60k-70k
654 806 819,20k-30k
776 216 012,Under 5k
410 783 187,20k-30k
504 675 836,10k-20k
085 624 450,Over 100k
674 688 254,60k-70k
738 150 168,Under 5k
725 304 315,60k-70k
082 285 339,30k-40k
530 428 127,40k-50k
142 853 308,5k-10k
813 508 470,10k-20k
086 654 415,60k-70k
543 340 251,40k-50k
450 734 280,90k-100k
714 734 605,Under 5k
052 438 538,60k-70k
882 647 035,80k-90k
510 234 131,90k-100k
417 450 137,Under 5k
